Formula,Space Group Number,Formation Energy,Volume,Density,Total Magnetization
Ti19Se20,2,-1.338325668979701,693.5251723559837,5.9587436840308445,0.826886999999999
Ti2O7,2,-1.839757052407407,345.81646513064675,1.994950981103156,0.0008895
Ti2Te3,2,-0.8482427841666661,515.6199771835662,6.164419043938396,3.8211898
Ti45Se16,2,-0.601487463729509,1009.325101462276,5.622256579669804,0.084009099999999
Ti4O7,2,-3.4085186912121213,465.5678964297086,4.329452258742414,3.8357079
Ti4O7,2,-3.322616166893939,493.8244825655946,4.081721445489121,3.9953865
Ti5O9,2,-3.425320040833333,296.2867131326208,4.296741959530481,4.0574104
Ti6O11,2,-3.434970597058823,359.3760311369506,4.280497253732013,4.0754275
Ti7O13,2,-3.441071796166667,422.4950270949022,4.268804508092429,4.0895898
Ti7S12,2,-1.672311393333331,705.0992777867689,3.390550591130881,0.0459037
Ti8O15,2,-3.445266917898551,485.5865915356917,4.260392017286201,4.1370174
Ti9O10,2,-2.815676357368421,204.15824383087164,4.805299460465542,6.450000000000001e-05
Ti9O17,2,-3.448527105384616,548.2424667111559,4.257294795589221,4.1563382
Ti9O8,2,-2.591554100882353,349.1388524102388,5.315399503894045,0.0011759
TiBr3,2,-1.624886069583334,241.6331159194345,3.95257216641598,2.0000001
TiNi,2,-0.376886747499998,163.7870302312609,6.482114251757761,0.1026319
TiO,2,-2.711861403452382,450.6487198593416,4.941999386573826,0.0724821
TiS2,2,-0.223801998611109,302.2681398661881,2.461065118200418,0.6088039
TiS2,2,-1.208757960277777,302.2680430688322,2.461065906324076,0.0003632
TiS2,2,0.350480719722223,302.2681398661881,2.461065118200418,0.1365471
U2S,2,-0.181465910937494,319.54462498143283,5.281001320488406,2.648435
U3O10,2,-3.155976276153844,212.2184260330953,6.8393929153960205,0.324369199999999
UBr5,2,1.777740099166667,534.8241781643987,3.958964142409518,0.0005855
UBr5,2,-1.69481203,450.1224172726259,4.703942000213861,2.0000001
UCl5,2,1.188733502916662,447.6013795023812,3.081365667115401,0.003364
UCl5,2,-1.850011573749999,383.7896918631613,3.5936961116816173,2.0
UIr,2,-0.065380106874997,310.19638754634803,18.4254922489868,0.0245445
UPb2,2,0.209407523333339,173.27499745113212,12.504789602317514,0.0080103
V10O9,2,-1.788597982894736,210.05610788833135,5.165344527226439,10.0
V2O3,2,0.3793226775,438.7913298395752,4.537620887630232,27.9826848
V2O5,2,-2.249430022857143,286.86429639511795,2.105656571616125,0.0003493
V3O5,2,-2.522345725624999,174.04930479353644,4.442525027641124,5.9858888
V3S5,2,-1.218117792187499,277.0176313593784,3.75425185671058,0.0842835
V4Bi23,2,0.290593982962962,3238.0120316181205,10.277693899021314,45.425497
V4O7,2,-2.112363792272728,494.4513151870884,2.120875356319116,12.0000985
V4O7,2,-2.33844852909091,270.4177711346183,3.8779611446387774,11.9999039
V4O7,2,-2.01239890909091,258.5779348332989,4.055526276655942,16.0001254
V4O7,2,-2.30782946909091,225.95636200708037,4.641027143316334,11.999819
V4O7,2,-2.350609749545454,301.4303897322373,3.478977717579876,11.9999999
V4O7,2,-2.490850337272725,221.52079523329417,4.733955600761849,12.0
V4O7,2,-2.312641740454546,266.6215964318129,3.9331757941373793,11.999957
V4O7,2,-2.314937833181819,260.8309370598425,4.020495502185292,12.0000231
V5O14,2,-1.904386669342105,1833.4995241608356,1.734166922263201,1.9101677
V5O9,2,-2.496833639107143,280.95663138848244,4.712901131491857,14.0000001
V6F13,2,-2.986752309736842,586.2060456844737,3.13084722083264,33.9998871
V6O11,2,-2.486746045,340.11230076371044,4.703070247886312,15.9999995
V7O13,2,-2.4800389505,399.3339815269712,4.695376166544382,17.9999989
V7O3,2,-0.443571223499999,147.0339768293617,4.569252337060819,20.9999653
V8O15,2,-2.483571645869564,486.4271229757832,4.420959223836546,20.0001773
V9O17,2,-2.46786402923077,550.1688363255685,4.409420404356642,22.000068
VCl5,2,-1.084708117916666,302.6127924111765,2.504492989094516,0.0
VCl5,2,1.325455985416666,340.41197987421407,2.226395255784343,1e-06
VO2,2,-2.417688144166668,155.74849382061694,3.537128481104907,3.9998685
VO2,2,-2.420855567777776,213.983577455536,3.861762009492775,6.0000676
VO2,2,-2.420159219999999,213.77986990088405,3.865441823200055,5.9981961
VO2,2,-1.9824049875000007,277.70412125262226,1.983774784821973,2.499999999999999e-06
VO2,2,-1.993680507500001,271.2693718556597,2.030831677065359,5.4e-06
VO2,2,-2.458837664,167.3775470891526,4.114219939911215,5.0
VS2,2,-1.167219273333332,103.18549022902316,1.85181773889093,1.0113089
W3O8,2,-2.000729789999999,177.39860831387935,6.360599706351987,1.999955599999999
W9O13,2,-1.035777577954545,378.510303020468,8.171087198951438,21.8103427
WBr5,2,-0.912356738333334,384.6735519548417,5.036437077459873,1.999999799999999
WBr5,2,0.053990249166666,423.97502645806816,4.56957136359814,0.003778799999999
WO3,2,-2.18104009125,431.2649860919788,7.14134280584731,0.0
WO3,2,-2.190560256562499,455.3691985885968,6.7633276808962375,0.0
Y10H21,2,-0.7856751568951601,350.349661468663,4.314160213797021,5e-07
Zn13Sb10,2,-0.03769369326087,2150.718665846519,6.386436347098354,0.0
Zn3Sn,2,0.098808205,155.84707276945002,6.711261016643473,0.0055352
Zr3S4,2,-1.310823269464286,1120.1353665166314,4.766736650354742,0.047722299999999
Zr3S4,2,-1.86078058625,1109.55134241734,4.81220661073748,1e-07
Zr5I18,2,-1.095300227391304,3275.15008724706,4.168244416960676,0.9864444
Zr5I18,2,-1.201641971884057,3275.1499922649714,4.16824453784325,2.3025289
Zr8Ni21,2,-0.434186402758619,394.4259520480679,8.261536712417495,0.0022645
ZrCl3,2,-1.9602307831249992,215.59262411948515,3.043650419266591,0.0
ZrI4,2,-1.202447276,1108.813970153995,3.58725760397151,2.6600000000000003e-05
ZrI4,2,-1.179921737999998,1909.6640198304203,2.082880184430542,0.0
ZrSe,2,-1.21865616078125,198.5339987741735,5.693678307093391,0.011090299999999
Al12Si12Ag16S5O48,3,-2.462017470905016,1446.4965819034744,3.805521259553209,4.0
Al7Cr(Bi2O9)2,3,-2.767509591666667,374.43214758961045,6.052542905782574,3.0003784
AlC,3,0.411017916479166,1959.738512229202,0.9911751249278272,0.1126311
Ba2AlTlCo2O7,3,-2.023826422948718,198.116359000594,6.167886400317039,5.9987284
Ba2Sr3Nb10O30,3,-3.186119570222222,651.588254392196,4.960707274240572,0.003453899999999
Ba2Sr6Co3Cu5O24,3,-1.7958165092499998,484.8052519922571,5.750476235000151,14.3506872
Ba2Sr6Co5(CuO8)3,3,-1.8578459317499991,484.38372165548367,5.723853776280452,18.4143861
Ba3Ce2C5O15F2,3,-2.814873846111111,1571.933888649935,4.353306552298832,1.466009
Ba3Ge9O22,3,-2.284524254264706,957.3620044030008,4.918081952025904,3.9951958
Ba3Sr(CoO3)4,3,-2.0353396325,269.1735878492615,5.720702487529721,0.0010402
Ba5B20(H2O19)2,3,-2.796090374303483,770.9641402145317,3.262785718495816,1.995634299999999
BaCu6Te6S,3,-0.53413887625,338.7029421691547,6.453189990371743,0.0015262
BaCu6Te6Se,3,-0.5133388308816961,345.0339791812324,6.560471003508575,0.0012412
BaLa3Mn4O12,3,-2.863990321336207,249.420912469614,6.429811100378733,15.0017148
Ca(Fe2O3)4,3,-1.664279626190476,238.56269197787967,4.725068507844684,38.000152
Ca12FeCo7O24,3,-2.413166239090908,515.6654385679585,4.29347180022046,17.0003893
Ca15Ni(IrO6)4,3,-2.6317581425,569.2925748267684,5.287417275916343,5.9979503
Ca3CoRhO6,3,-2.365785154772728,538.6242070140912,4.662237559666029,0.0463643
Ca3Ni2(WO6)2,3,-2.126955260526315,286.51297777520165,4.620862833616269,3.9998363
Ca4CoSi8(NiO8)3,3,-2.9485411905000003,454.4631513247812,3.668444640689756,8.9872525
Ca4Mg3Si8NiO24,3,-3.244887420875,456.5945745588646,3.275257660330558,1.9998692
Ca4ZnFe3(SiO3)8,3,-3.0144740885,447.9129581881405,3.714419442912861,11.9999998
Ca5Sc2(CoO6)2,3,-2.825686343571429,533.0827846229279,3.738972027401712,4.0008667
CaCoSi2O7,3,-2.574886789090908,332.8806219010083,2.665577202419998,7.9999831
CaSi2(AgO)8,3,-1.378014053859648,324.6654543585606,5.560558142152209,0.0
CaV4(CuO7)2,3,-2.043752558571429,965.063123365766,3.070992449135858,0.000440299999999
CoBi6(SO8)2,3,-1.7734160003,1509.426024766189,7.185655920765946,0.0014053
CoBi6(SO8)2,3,-1.7662705945,1509.528398739211,7.185168600258431,2.0681747
Cr4OF11,3,-2.87936039125,199.5382627656498,3.603105179444769,0.999938
CrN2,3,0.117751383749999,174.32069567452655,3.048608770979046,3.7e-06
Cs4Mn3O6,3,-1.774735457877982,1126.5791602662105,4.672072443497771,51.9999964
Dy2Mn9(CrGe4)3,3,-0.27779245556587,375.5014981614572,8.168274962963638,19.0779338
Er2MgNb2O8,3,-3.135538358846153,171.1757936513635,6.525046343640917,1.9398644999999992
Er2MgNb2O8,3,-3.228935143461538,177.66646911862853,6.286667326848735,0.0
Eu4O3F7,3,-3.475199790000001,186.62909017879585,7.018759266602509,22.9992755
Fe4S5,3,-0.7257425258333321,629.6110520337843,2.023970641848148,0.0270683
Hf3SnO8,3,-3.51573634125,148.93278581059778,8.720930515443603,0.000991699999999
HfCrAgS4,3,-1.214920078095236,288.2806621233196,5.375534165054457,6.0006601
HfCrCuS4,3,-1.212026485714284,254.59736318216548,5.50856081777107,6.0008941
K(Mo2O3)4,3,-1.509628608916665,347.92810715669066,4.7660212261713255,19.0002473
K(WO3)3,3,-2.223558588788461,950.166952757623,6.419153053776487,3.8943577
K2Na6V5(MoO8)3,3,-2.171620937069396,465.0565387405644,4.079960197333804,2.9980696
K3NO,3,-0.186363352749999,699.6469812536895,1.748017726103471,9.999842
K4Na2FeH3F12,3,-2.666252364795845,307.9248933218838,2.638217695373441,5.0020692
KFe2H(SeO3)4,3,-1.470686684893749,587.3957490967507,3.72947809740938,19.994836
KNa7V8O24,3,-2.37596958792263,606.0361383130838,2.716831418705672,0.0003162
KSr3La8Mn12O36,3,-2.790097314873708,721.1460834411937,6.098394215695033,43.0001446
La3Mn4AgO12,3,-2.559307303919539,240.56904866402104,6.46305861889994,14.0004313
Li(Fe2O3)4,3,-1.55644245968254,247.524939784867,4.33168383312524,38.9993987
Li(Fe2O3)4,3,-1.5877560573015872,229.38471003232343,4.674242584914746,39.0003514
Li(FeO2)8,3,-1.3112601873333332,320.19726942997045,3.680450795311317,33.018835
Li11U4(WO5)8,3,-2.614635892962962,779.2147369135787,6.689686363964806,2.555587
Li2Ti(TeO4)3,3,-1.915936893333333,220.9904033104771,4.783024559391677,0.000468
Li2Ti(TeO4)3,3,-1.930162530277778,439.669375416065,4.808169890948753,0.002180499999999
Li2UBr6,3,-1.7739843357407392,1148.3146984565085,4.230234762145701,8.000001
Li2V(OF)2,3,-2.799677736309523,301.7475251454507,2.9676782667017982,4.2704043
Li3CrO4,3,-2.105683651875001,413.9077518936402,3.293334917365914,6.0001121
Li3La5Ti6Nb2O26,3,-3.460742364404762,521.7076209039025,5.106471385677317,3.9900000000000014e-05
Li3MgNi3O8,3,-1.5445589846666672,275.9054639098915,4.203366469602979,0.000173
Li3Ti4O8,3,-2.976863288222222,142.86527533956777,3.955184544192477,2.9926273
Li3V2(O2F)2,3,-2.659023082954546,461.1156172483122,3.236704975074988,11.9999752
Li3V2(PO4)3,3,-1.7016413864464282,1097.2989348181004,2.467400835474451,3.9982346
Li4Cr(TeO4)3,3,-1.889486811166666,226.27931525516323,4.803402645887765,3.699286599999999
Li4Cr(WO4)3,3,-2.295315651166666,223.284076127832,6.122589826515044,4.0000187
Li4Fe(TeO4)3,3,-1.804134432666666,227.94528499907076,4.796334832827171,4.1431047
Li4Fe(WO4)3,3,-2.211837189416666,457.7637569409912,6.000772411143773,8.0000724
Li4Fe3TeO12,3,-1.5792840394999992,207.80102986938957,4.114502943076802,10.0004198
Li4Mn(TeO4)3,3,-1.833655412563218,228.66187438534143,4.774717600585721,3.0023699
Li4Mn(WO4)3,3,-2.262974589563218,462.7330394565744,5.929820914186598,10.0007489
Li4Mn3TeO12,3,-1.824736499189656,204.00155780272613,4.168987019045126,7.0000282
Li4MnF8,3,-2.913452197020336,150.1618574547903,2.595270922647518,2.9995474
Li4MnV3O12,3,-2.198678462063218,201.4309894412575,3.524346358367922,2.0004343
Li4Nb(FeO4)3,3,-1.765417127666666,204.89384757746896,3.891711962208781,9.006814
Li4Nb(TeO4)3,3,-2.001021057166666,241.7056356619589,4.777893476124785,0.0253363
Li4Sb(TeO4)3,3,-1.818285607666666,244.30988581074328,4.923076849728561,1.0004122
Li4ScFe3(SiO3)8,3,-2.900402700458335,439.46905955328896,3.207671361900295,15.0043116
Li4ScIn3(SiO3)8,3,-2.954179862708334,465.6901061882733,3.657911570930945,0.0021792
Li4Ti(TeO4)3,3,-2.085944838333333,232.33468455227103,4.648699490684235,0.002494499999999
Li4V(TeO4)3,3,-1.930729713666667,230.3827033201173,4.710247086556906,1.0003
Li4VF8,3,-3.094535737179487,153.77701441956765,2.491102358080954,1.0086071
Li5Mn(CoO4)2,3,-1.882962270912356,139.1556935220989,4.003562767299918,8.0057725
Li5Mn2CoO8,3,-2.032553867658047,282.0431847614911,3.903547261788737,2.0438539
Li6MnV3(PO4)6,3,-2.644462250144705,931.8155307871416,2.919836659563863,19.9999064
Li6Zn3(PS4)4,3,-1.002539097192117,2501.3666034000976,2.322974869026399,0.0046614
Li7Co5O12,3,-1.719551631388888,415.2787155833562,4.280481933063055,3.999749699999999
Li7Mn2(CoO4)3,3,-1.903977764966475,215.3442034341164,4.065715725587679,6.0000024
Li7Mn2(CoO4)3,3,-1.883759872883141,214.26166302848264,4.086257438410025,18.0020037
Li7Mn2(CoO4)3,3,-1.902746426633141,210.54833064589036,4.158324654631161,7.999491799999999
Li7Mn2(CoO4)3,3,-1.884553895799808,212.53273555947504,4.119498636346456,6.0
Li7Mn4CoO12,3,-2.060149592294061,217.9695638943539,3.955873900955769,16.0000113
Li7Mn4CoO12,3,-2.055404693960728,217.4621532451702,3.965104254441278,13.9999857
Li7Mn4CoO12,3,-2.077060873127395,430.5537955039719,4.00535365390563,24.0006215
Li8Cr(FeO4)3,3,-1.893730285694444,211.310525598774,3.67022855999302,14.0001462
Li8Cr3SbO12,3,-2.179739360694443,216.3774608263365,4.031056921071226,7.0018615
Li8Cr3TeO12,3,-2.149036955138889,220.13039060941577,4.006386427313424,8.0024141
Li8Mn(FeO4)3,3,-1.880803879358237,211.84819123615276,3.683973585660991,15.0010845
Li8Sc5Fe3(SiO3)16,3,-3.119175549020833,896.162352805296,3.085489316544077,15.0050826
Li8TiMn3O12,3,-2.292883116616378,416.6174352485864,3.668513254307,1.8e-05
Li9Mn2Co5O16,3,-1.86022333705819,255.56449702207928,4.69772676498884,6.0000001
Li9Mn2Co5O16,3,-1.79781855143319,287.0285117905148,4.182762786707961,3.1333469
Li9Mn2Co5O16,3,-1.83056994143319,287.71077310821653,4.172844015785122,11.9999723
Li9Mn2Co5O16,3,-1.79341481362069,286.1972691895418,4.194911367398204,4.0383181
Li9Mn2Co5O16,3,-1.82436751174569,282.79297964572913,4.24541012066692,13.9988251
Li9Mn2Co5O16,3,-1.80409841737069,286.3402448983067,4.19281675989316,11.9993591
Li9Mn2Co5O16,3,-1.8532896048706904,282.8587913457424,4.24442235692811,6.0001951
Li9Mn2Co5O16,3,-1.78782485424569,282.96238949060927,4.242868389692392,12.0361878
Li9Mn2Co5O16,3,-1.83700568455819,287.03051538807176,4.182733589208561,7.9999395
Li9Mn2Co5O16,3,-1.83099330393319,278.51065931605444,4.310686638672313,8.0000196
Li9Mn2Co5O16,3,-1.82374276987069,283.1338035331317,4.240299684672035,8.002059
Li9Mn2Co5O16,3,-1.81195724549569,282.08546640002857,4.256058254837517,18.0000023
Li9Mn2Co5O16,3,-1.81501809362069,286.8013486199781,4.186075775509455,9.9980543
Li9Mn2Co5O16,3,-1.82558365924569,281.6516744143492,4.262613316032774,8.0003011
Li9Mn2Co5O16,3,-1.8112566798706904,285.4259956605924,4.206246789339976,10.0000255
Li9Mn2Co5O16,3,-1.81303442455819,286.8949479260976,4.184710070777519,14.0016476
Li9Mn2Co5O16,3,-1.83116232518319,283.6189384669723,4.233046581201207,9.8705712
Li9Mn2Co5O16,3,-1.83512856112069,283.2200971699301,4.239007718160613,12.0000625
LiAlSiO4,3,-3.180421095238096,275.40816829392884,2.279205661945431,0.0
LiCo2OF3,3,-2.175560601904761,321.22346940259735,4.090086548137403,24.0000001
LiFe2(SiO4)2,3,-2.334623316282051,1219.452645987751,2.473929175576091,54.0004872
LiFe7(O3F5)2,3,-2.189282106805555,267.38117157314616,4.246885088502617,34.9951221
LiFePO4,3,-2.367032381972788,1236.0012904569053,2.543320282922231,48.0033724
LiFeSiO4,3,-2.4719574888095237,1234.9707957414153,2.498839891398003,0.0004965
LiGa4(WO6)2,3,-2.179453322280701,201.48548298760568,6.968221189529831,0.9993017999999992
LiMg10AlH24,3,-0.271865879537037,360.4957918559834,1.3872369718074071,0.0007846
LiNb(TeO4)3,3,-1.80237206490196,225.9571858411241,4.957870096575471,6.43e-05
LiNb(TeO4)3,3,-1.800353751960783,225.68655414495063,4.963815319137477,0.001119899999999
LiSb(TeO4)3,3,-1.569226888431372,221.2203341261533,5.280612845222086,0.0008212
LiSb(TeO4)3,3,-1.562547596078431,219.86633913334413,5.313132253966406,2e-07
LiSi2(AgO)8,3,-1.262575320877192,286.7704522367174,6.103473489013148,5.7e-06
LiV(OF)2,3,-2.642341227638888,294.7650064004543,2.881571242572085,0.001827399999999
LiV(TeO4)3,3,-1.631136609019606,214.60065713892456,4.895521132737104,0.000636699999999
LiV(TeO4)3,3,-1.635604707843137,215.51094392808056,4.874843165614227,2e-06
LiV4(GeO4)4,3,-2.093849596133333,244.2821342290489,5.147554077748891,0.0864455
LiV4OF11,3,-3.09237867137255,219.73229097887875,3.292544434448151,7.9999839
LiV6O7F5,3,-2.71988297122807,428.4936394940449,4.027034159132238,24.0004349
LiY3WO8,3,-3.2388477625641032,195.97854994855112,4.960926822758755,1.8e-06
Lu2MgNb2O8,3,-3.1649799029487182,166.84048044983882,6.848031446893806,1.954974899999999
LuH24C4N4Cl7,3,-0.743570058541666,1013.6260547640738,1.806619278634213,0.0003409
Mg(Fe2O3)4,3,-1.599742752142856,254.7554921651117,4.321922055365345,37.9993836
Mg(Fe2O3)4,3,-1.637778424047618,231.62102387130423,4.753598623783035,38.0006004
Mg17(SiO3)16,3,-3.115859003765433,920.4032850501428,2.941698684820758,0.0009925
Mg2V3O8,3,-2.630046902307692,286.89482301574225,3.813459446901917,6.0083133
Mg4Al9Cu(SiO4)9,3,-3.238361179322034,800.8854655761276,2.555123879944719,0.0052353
Mg4Sc3(SiO3)8,3,-3.297461804230769,461.6608556121117,3.024103917382063,0.9603254
Mg8Ni3Pd,3,-0.239644414999999,632.5945753899688,3.755855007342397,0.0011817
MgAlSbO4,3,-2.371845797857143,84.06619611800198,4.682275050263096,0.0
MgCd2(WO4)2,3,-1.912636905769229,173.57669785191038,7.125225708837935,2.0000001
MgCd2(WO4)2,3,-1.9829460003846144,182.12962586255856,6.7906203844230095,1.9999999
MgCd2Te2(MoO6)2,3,-1.765072577807017,300.009503374963,4.916145822897262,3e-07
MgCo2(MoO4)2,3,-1.686427882692307,151.2074563741749,5.074130811285526,5.9802973
MgCo2(MoO4)2,3,-1.677318231923076,150.23558705744608,5.106955204900543,8.0593477
MgCo2(SbO3)4,3,-1.681094892894736,240.6977333849373,5.665369673298073,6.0009453
MgCo2Te2(MoO6)2,3,-1.7244797404385972,276.98716938156974,4.683561700513888,7.961958
MgCo4(Te2O5)4,3,-1.3639358441919192,505.9735125996182,5.253701390123762,12.0000002
MgCo4(Te2O5)4,3,-1.311277287525252,516.7897589252118,5.143743080433426,12.0000004
MgCo6(O5F)2,3,-1.334091835526316,193.0176245827584,4.954449670790879,14.4694226
MgCr2(SbO3)4,3,-1.854770123421052,241.5533443776652,5.549925247742232,3.998988299999999
MgCr4(WO6)2,3,-2.236336968684209,209.2575022544865,6.284525802908396,13.9993709
MgCr4O8,3,-2.120602627307692,133.35277655809546,4.4863456827516295,9.9990093
MgCu2(PdO2)2,3,-0.921184330555554,120.0136319313288,5.925162596334991,0.0
MgCu2(WO4)2,3,-1.850107338076923,178.62853535262008,6.015212882363524,0.0
MgCu2(WO4)2,3,-1.895378828846153,170.28710222904363,6.309865239033627,0.0
MgCuTeO4,3,-1.523029450238094,99.56970772741316,4.660406543293691,1.0025724
MgFe2(CoO4)2,3,-1.485418495,137.02670768528773,4.627475885868777,2.0000006
MgFe2(SbO3)4,3,-1.8116952107894744,237.6963015367849,5.693759194042855,8.0000253
MgFe2(WO4)2,3,-1.9243642434615384,149.73891583143595,7.004946165683591,5.9999996
MgFe2(WO4)2,3,-1.928333757307692,156.41738237481204,6.705859849985203,10.0007479
MgFe2Mo2(ClO4)2,3,-1.818088910333333,264.6816322796888,3.304847608506381,10.0054848
MgFe3(PO4)3,3,-2.39250749468045,308.5994306998936,2.56536048420017,13.0000031
MgFe3(PO4)3,3,-2.359421353101504,303.1132632522273,2.611791963406797,12.9990854
MgFe3(PO4)3,3,-2.357509091522555,300.99815820986606,2.630144947306282,13.000001
